tahun | type | asb_jenis | tipebangunan_id | klasifikasi_id | nama | spec | price_from | price_to | satuan | standar
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 40 Milyar hingga 50 Milyar | 0,024000 x 40 Milyar | 40000000000 | 50000000000 | Dok. | 960000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 50 Milyar hingga 60 Milyar | 0,019000 x 50 Milyar | 50000000000 | 60000000000 | Dok. | 950000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 60 Milyar hingga 70 Milyar | 0,019000 x 60 Milyar | 60000000000 | 70000000000 | Dok. | 1140000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 70 Milyar hingga 80 Milyar | 0,019000 x 70 Milyar | 70000000000 | 80000000000 | Dok. | 1330000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 80 Milyar hingga 100 Milyar | 0,019000 x 80 Milyar | 80000000000 | 100000000000 | Dok. | 1520000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 100 Milyar hingga 130 Milyar | 0,015000 x 100 Milyar | 100000000000 | 130000000000 | Dok. | 1500000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 130 Milyar hingga 160 Milyar | 0,015000 x 130 Milyar | 130000000000 | 160000000000 | Dok. | 1950000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 160 Milyar hingga 190 Milyar | 0,015000 x 160 Milyar | 160000000000 | 190000000000 | Dok. | 2400000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 190 Milyar hingga 250 Milyar | 0,015000 x 190 Milyar | 190000000000 | 250000000000 | Dok. | 2850000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 250 Milyar hingga 300 Milyar | 0,013600 x 250 Milyar | 250000000000 | 300000000000 | Dok. | 3400000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 300 Milyar hingga 350 Milyar | 0,013600 x 300 Milyar | 300000000000 | 350000000000 | Dok. | 4080000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 350 Milyar hingga 400 Milyar | 0,013600 x 350 Milyar | 350000000000 | 400000000000 | Dok. | 4760000000
2023 | pengawasan | 1 | 1 | 1 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 400 Milyar hingga 500 Milyar | 0,013600 x 400 Milyar | 400000000000 | 500000000000 | Dok. | 5440000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 100 juta hingga 150 juta | 0,047000 x 100 juta | 100000000 | 150000000 | Dok. | 4700000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 150 juta hingga 200 juta | 0,070500 x 150 juta | 150000000 | 200000000 | Dok. | 10575000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 200 juta hingga 250 juta | 0,094000 x 200 juta | 200000000 | 250000000 | Dok. | 18800000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 250 juta hingga 300 juta | 0,117500 x 250 juta | 250000000 | 300000000 | Dok. | 29375000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 300 juta hingga 350 juta | 0,117500 x 300 juta | 300000000 | 350000000 | Dok. | 35250000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 350 juta hingga 400 juta | 0,117500 x 350 juta | 350000000 | 400000000 | Dok. | 41125000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 400 juta hingga 500 juta | 0,117500 x 400 juta | 400000000 | 500000000 | Dok. | 47000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 500 juta hingga 600 juta | 0,096700 x 500 juta | 500000000 | 600000000 | Dok. | 48350000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 600 juta hingga 700 juta | 0,096700 x 600 juta | 600000000 | 700000000 | Dok. | 58020000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 700 juta hingga 800 juta | 0,096700 x 700 juta | 700000000 | 800000000 | Dok. | 67690000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 800 juta hingga 1 Milyar | 0,096700 x 800 juta | 800000000 | 1000000000 | Dok. | 77360000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1 Milyar hingga 1,3 Milyar | 0,079500 x 1 Milyar | 1000000000 | 1300000000 | Dok. | 79500000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1,3 Milyar hingga 1,6 Milyar | 0,079500 x 1,3 Milyar | 1300000000 | 1600000000 | Dok. | 103350000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1,6 Milyar hingga 1,9 Milyar | 0,079500 x 1,6 Milyar | 1600000000 | 1900000000 | Dok. | 127200000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 1,9 Milyar hingga 2,5 Milyar | 0,079500 x 1,9 Milyar | 1900000000 | 2500000000 | Dok. | 151050000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 2,5 Milyar hingga 3 Milyar | 0,065200 x 2,5 Milyar | 2500000000 | 3000000000 | Dok. | 163000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 3 Milyar hingga 3,5 Milyar | 0,065200 x 3 Milyar | 3000000000 | 3500000000 | Dok. | 195600000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 3,5 Milyar hingga 4 Milyar | 0,065200 x 3,5 Milyar | 3500000000 | 4000000000 | Dok. | 228200000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 4 Milyar hingga 5 Milyar | 0,065200 x 4 Milyar | 4000000000 | 5000000000 | Dok. | 260800000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 5 Milyar hingga 6 Milyar | 0,052300 x 5 Milyar | 5000000000 | 6000000000 | Dok. | 261500000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 6 Milyar hingga 7 Milyar | 0,052300 x 6 Milyar | 6000000000 | 7000000000 | Dok. | 313800000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 7 Milyar hingga 8 Milyar | 0,052300 x 7 Milyar | 7000000000 | 8000000000 | Dok. | 366100000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 8 Milyar hingga 10 Milyar | 0,052300 x 8 Milyar | 8000000000 | 10000000000 | Dok. | 418400000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 10 Milyar hingga 13 Milyar | 0,041500 x 10 Milyar | 10000000000 | 13000000000 | Dok. | 415000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 13 Milyar hingga 16 Milyar | 0,041500 x 13 Milyar | 13000000000 | 16000000000 | Dok. | 539500000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 16 Milyar hingga 19 Milyar | 0,041500 x 16 Milyar | 16000000000 | 19000000000 | Dok. | 664000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 19 Milyar hingga 25 Milyar | 0,041500 x 19 Milyar | 19000000000 | 25000000000 | Dok. | 788500000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 25 Milyar hingga 30 Milyar | 0,032900 x 25 Milyar | 25000000000 | 30000000000 | Dok. | 822500000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 30 Milyar hingga 35 Milyar | 0,032900 x 30 Milyar | 30000000000 | 35000000000 | Dok. | 987000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 35 Milyar hingga 40 Milyar | 0,032900 x 35 Milyar | 35000000000 | 40000000000 | Dok. | 1151500000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 40 Milyar hingga 50 Milyar | 0,032900 x 40 Milyar | 40000000000 | 50000000000 | Dok. | 1316000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 50 Milyar hingga 60 Milyar | 0,026000 x 50 Milyar | 50000000000 | 60000000000 | Dok. | 1300000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 60 Milyar hingga 70 Milyar | 0,026000 x 60 Milyar | 60000000000 | 70000000000 | Dok. | 1560000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 70 Milyar hingga 80 Milyar | 0,026000 x 70 Milyar | 70000000000 | 80000000000 | Dok. | 1820000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 80 Milyar hingga 100 Milyar | 0,026000 x 80 Milyar | 80000000000 | 100000000000 | Dok. | 2080000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 100 Milyar hingga 130 Milyar | 0,020000 x 100 Milyar | 100000000000 | 130000000000 | Dok. | 2000000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 130 Milyar hingga 160 Milyar | 0,020000 x 130 Milyar | 130000000000 | 160000000000 | Dok. | 2600000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 160 Milyar hingga 190 Milyar | 0,020000 x 160 Milyar | 160000000000 | 190000000000 | Dok. | 3200000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 190 Milyar hingga 250 Milyar | 0,020000 x 190 Milyar | 190000000000 | 250000000000 | Dok. | 3800000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 250 Milyar hingga 300 Milyar | 0,016600 x 250 Milyar | 250000000000 | 300000000000 | Dok. | 4150000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 300 Milyar hingga 350 Milyar | 0,016600 x 300 Milyar | 300000000000 | 350000000000 | Dok. | 4980000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 350 Milyar hingga 400 Milyar | 0,016600 x 350 Milyar | 350000000000 | 400000000000 | Dok. | 5810000000
2023 | pengawasan | 1 | 1 | 2 | Pengawasan Konstruksi Fisik Pembangunan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 400 Milyar hingga 500 Milyar | 0,016600 x 400 Milyar | 400000000000 | 500000000000 | Dok. | 6640000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 100 juta hingga 150 juta | 0,025480 x 100 juta | 100000000 | 150000000 | Dok. | 2548000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 150 juta hingga 200 juta | 0,038220 x 150 juta | 150000000 | 200000000 | Dok. | 5733000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 200 juta hingga 250 juta | 0,050960 x 200 juta | 200000000 | 250000000 | Dok. | 10192000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 250 juta hingga 300 juta | 0,063700 x 250 juta | 250000000 | 300000000 | Dok. | 15925000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 300 juta hingga 350 juta | 0,063700 x 300 juta | 300000000 | 350000000 | Dok. | 19110000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 350 juta hingga 400 juta | 0,063700 x 350 juta | 350000000 | 400000000 | Dok. | 22295000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 400 juta hingga 500 juta | 0,063700 x 400 juta | 400000000 | 500000000 | Dok. | 25480000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 500 juta hingga 600 juta | 0,050180 x 500 juta | 500000000 | 600000000 | Dok. | 25090000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 600 juta hingga 700 juta | 0,050180 x 600 juta | 600000000 | 700000000 | Dok. | 30108000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 700 juta hingga 800 juta | 0,050180 x 700 juta | 700000000 | 800000000 | Dok. | 35126000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 800 juta hingga 1 Milyar | 0,050180 x 800 juta | 800000000 | 1000000000 | Dok. | 40144000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1 Milyar hingga 1,3 Milyar | 0,040950 x 1 Milyar | 1000000000 | 1300000000 | Dok. | 40950000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1,3 Milyar hingga 1,6 Milyar | 0,040950 x 1,3 Milyar | 1300000000 | 1600000000 | Dok. | 53235000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1,6 Milyar hingga 1,9 Milyar | 0,040950 x 1,6 Milyar | 1600000000 | 1900000000 | Dok. | 65520000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 1,9 Milyar hingga 2,5 Milyar | 0,040950 x 1,9 Milyar | 1900000000 | 2500000000 | Dok. | 77805000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 2,5 Milyar hingga 3 Milyar | 0,033150 x 2,5 Milyar | 2500000000 | 3000000000 | Dok. | 82875000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 3 Milyar hingga 3,5 Milyar | 0,033150 x 3 Milyar | 3000000000 | 3500000000 | Dok. | 99450000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 3,5 Milyar hingga 4 Milyar | 0,033150 x 3,5 Milyar | 3500000000 | 4000000000 | Dok. | 116025000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 4 Milyar hingga 5 Milyar | 0,033150 x 4 Milyar | 4000000000 | 5000000000 | Dok. | 132600000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 5 Milyar hingga 6 Milyar | 0,026000 x 5 Milyar | 5000000000 | 6000000000 | Dok. | 130000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 6 Milyar hingga 7 Milyar | 0,026000 x 6 Milyar | 6000000000 | 7000000000 | Dok. | 156000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 7 Milyar hingga 8 Milyar | 0,026000 x 7 Milyar | 7000000000 | 8000000000 | Dok. | 182000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 8 Milyar hingga 10 Milyar | 0,026000 x 8 Milyar | 8000000000 | 10000000000 | Dok. | 208000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 10 Milyar hingga 13 Milyar | 0,020150 x 10 Milyar | 10000000000 | 13000000000 | Dok. | 201500000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 13 Milyar hingga 16 Milyar | 0,020150 x 13 Milyar | 13000000000 | 16000000000 | Dok. | 261950000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 16 Milyar hingga 19 Milyar | 0,020150 x 16 Milyar | 16000000000 | 19000000000 | Dok. | 322400000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 19 Milyar hingga 25 Milyar | 0,020150 x 19 Milyar | 19000000000 | 25000000000 | Dok. | 382850000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 25 Milyar hingga 30 Milyar | 0,015600 x 25 Milyar | 25000000000 | 30000000000 | Dok. | 390000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 30 Milyar hingga 35 Milyar | 0,015600 x 30 Milyar | 30000000000 | 35000000000 | Dok. | 468000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 35 Milyar hingga 40 Milyar | 0,015600 x 35 Milyar | 35000000000 | 40000000000 | Dok. | 546000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 40 Milyar hingga 50 Milyar | 0,015600 x 40 Milyar | 40000000000 | 50000000000 | Dok. | 624000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 50 Milyar hingga 60 Milyar | 0,012350 x 50 Milyar | 50000000000 | 60000000000 | Dok. | 617500000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 60 Milyar hingga 70 Milyar | 0,012350 x 60 Milyar | 60000000000 | 70000000000 | Dok. | 741000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 70 Milyar hingga 80 Milyar | 0,012350 x 70 Milyar | 70000000000 | 80000000000 | Dok. | 864500000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 80 Milyar hingga 100 Milyar | 0,012350 x 80 Milyar | 80000000000 | 100000000000 | Dok. | 988000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 100 Milyar hingga 130 Milyar | 0,009750 x 100 Milyar | 100000000000 | 130000000000 | Dok. | 975000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 130 Milyar hingga 160 Milyar | 0,009750 x 130 Milyar | 130000000000 | 160000000000 | Dok. | 1267500000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 160 Milyar hingga 190 Milyar | 0,009750 x 160 Milyar | 160000000000 | 190000000000 | Dok. | 1560000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 190 Milyar hingga 250 Milyar | 0,009750 x 190 Milyar | 190000000000 | 250000000000 | Dok. | 1852500000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 250 Milyar hingga 300 Milyar | 0,008840 x 250 Milyar | 250000000000 | 300000000000 | Dok. | 2210000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 300 Milyar hingga 350 Milyar | 0,008840 x 300 Milyar | 300000000000 | 350000000000 | Dok. | 2652000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 350 Milyar hingga 400 Milyar | 0,008840 x 350 Milyar | 350000000000 | 400000000000 | Dok. | 3094000000
2023 | pengawasan | 2 | 1 | 1 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Sederhana dengan Biaya Konstruksi Fisik dari 400 Milyar hingga 500 Milyar | 0,008840 x 400 Milyar | 400000000000 | 500000000000 | Dok. | 3536000000
2023 | pengawasan | 2 | 1 | 2 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 100 juta hingga 150 juta | 0,030550 x 100 juta | 100000000 | 150000000 | Dok. | 3055000
2023 | pengawasan | 2 | 1 | 2 | Pengawasan Konstruksi Fisik Perawatan Gedung / Rumah Negara Tidak Sederhana dengan Biaya Konstruksi Fisik dari 150 juta hingga 200 juta | 0,045825 x 150 juta | 150000000 | 200000000 | Dok. | 6873750
